"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:00:00","960.3","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:10:00","960.3","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:20:00","960.3","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:30:00","960.2","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:40:00","960.3","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T22:50:00","960.4","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:00:00","960.4","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:10:00","960.4","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:20:00","960.4","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:30:00","960.5","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:40:00","960.5","11","2",
"OBS_DEU_PT10M_PP","3660","2023-05-22T23:50:00","960.5","11","2",
